char,height,origin_path,path,seg_areas,src_height,src_width,width,x1,x2,y1,y2,isTrain,label
O,25,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04360.JPG,char_data/O/DSC04360.JPG_8.jpg,300,480,640,12,79,91,316,341,False,25
O,24,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04360.JPG,char_data/O/DSC04360.JPG_9.jpg,312,480,640,13,91,104,318,342,False,25
O,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04360.JPG,char_data/O/DSC04360.JPG_10.jpg,510,480,640,15,102,117,380,414,False,25
O,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04360.JPG,char_data/O/DSC04360.JPG_11.jpg,510,480,640,15,117,132,380,414,False,25
O,73,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04368.JPG,char_data/O/DSC04368.JPG_2.jpg,3577,480,640,49,321,370,274,347,False,25
O,78,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04401.JPG,char_data/O/DSC04401.JPG_2.jpg,5460,480,640,70,88,158,1,78,False,25
O,37,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04434.JPG,char_data/O/DSC04434.JPG_2.jpg,999,480,640,27,313,340,390,427,False,25
O,57,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04447.JPG,char_data/O/DSC04447.JPG_2.jpg,2850,480,640,50,444,494,344,401,False,25
O,153,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04451.JPG,char_data/O/DSC04451.JPG_2.jpg,13617,480,640,89,351,440,286,439,False,25
O,115,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04465.JPG,char_data/O/DSC04465.JPG_2.jpg,8050,480,640,70,347,417,278,393,False,25
O,19,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010063.JPG,char_data/O/P1010063.JPG_4.jpg,190,480,640,10,440,450,351,370,False,25
O,50,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010063.JPG,char_data/O/P1010063.JPG_5.jpg,2050,480,640,41,308,349,334,384,False,25
O,17,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010065.JPG,char_data/O/P1010065.JPG_5.jpg,153,480,640,9,71,80,108,125,False,25
O,32,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010090.JPG,char_data/O/P1010090.JPG_2.jpg,736,480,640,23,441,464,198,230,False,25
O,19,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010114.JPG,char_data/O/P1010114.JPG_2.jpg,323,480,640,17,328,345,222,241,False,25
O,44,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010132.JPG,char_data/O/P1010132.JPG_2.jpg,1980,480,640,45,375,420,157,201,False,25
O,46,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02713.JPG,char_data/O/DSC02713.JPG_4.jpg,1932,480,640,42,174,216,151,197,False,25
O,43,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02713.JPG,char_data/O/DSC02713.JPG_5.jpg,1935,480,640,45,342,387,156,199,False,25
O,122,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02739.JPG,char_data/O/DSC02739.JPG_2.jpg,12566,480,640,103,215,318,350,472,False,25
O,110,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02840.JPG,char_data/O/DSC02840.JPG_4.jpg,13310,480,640,121,173,294,118,228,False,25
O,120,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02840.JPG,char_data/O/DSC02840.JPG_5.jpg,14640,480,640,122,177,299,239,359,False,25
O,41,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03372.JPG,char_data/O/DSC03372.JPG_6.jpg,1558,480,640,38,73,111,404,445,False,25
O,36,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03372.JPG,char_data/O/DSC03372.JPG_7.jpg,1512,480,640,42,110,152,415,451,False,25
O,39,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03372.JPG,char_data/O/DSC03372.JPG_8.jpg,1755,480,640,45,455,500,403,442,False,25
O,103,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03890.JPG,char_data/O/DSC03890.JPG_2.jpg,8652,480,640,84,284,368,238,341,False,25
O,57,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03959.JPG,char_data/O/DSC03959.JPG_4.jpg,3135,480,640,55,248,303,109,166,False,25
O,22,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03959.JPG,char_data/O/DSC03959.JPG_5.jpg,418,480,640,19,279,298,190,212,False,25
O,39,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03980.JPG,char_data/O/DSC03980.JPG_8.jpg,975,480,640,25,176,201,135,174,False,25
O,31,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03980.JPG,char_data/O/DSC03980.JPG_9.jpg,775,480,640,25,361,386,144,175,False,25
O,38,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03980.JPG,char_data/O/DSC03980.JPG_10.jpg,874,480,640,23,460,483,146,184,False,25
O,36,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03980.JPG,char_data/O/DSC03980.JPG_11.jpg,720,480,640,20,563,583,150,186,False,25
O,50,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC04009.JPG,char_data/O/DSC04009.JPG_6.jpg,1800,480,640,36,235,271,399,449,False,25
O,49,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC04009.JPG,char_data/O/DSC04009.JPG_7.jpg,1764,480,640,36,379,415,399,448,False,25
O,46,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC04009.JPG,char_data/O/DSC04009.JPG_8.jpg,1380,480,640,30,420,450,403,449,False,25
O,158,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC04173.JPG,char_data/O/DSC04173.JPG_2.jpg,12324,480,640,78,100,178,314,472,False,25
O,141,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC04233.JPG,char_data/O/DSC04233.JPG_2.jpg,19881,480,640,141,321,462,16,157,False,25
O,84,kaist_dataset/Mixed/Digital_Camera/(C.S)E-night/DSC02660.JPG,char_data/O/DSC02660.JPG_4.jpg,6132,480,640,73,313,386,216,300,False,25
O,30,kaist_dataset/Mixed/Digital_Camera/(C.S)E-night/DSC02660.JPG,char_data/O/DSC02660.JPG_5.jpg,630,480,640,21,225,246,387,417,False,25
O,58,kaist_dataset/Mixed/Digital_Camera/(C.S)E-night/DSC03517.JPG,char_data/O/DSC03517.JPG_2.jpg,2204,480,640,38,428,466,192,250,False,25
O,36,kaist_dataset/Mixed/Digital_Camera/(C.S)E-night/DSC03871.JPG,char_data/O/DSC03871.JPG_2.jpg,1260,480,640,35,155,190,181,217,False,25
O,51,kaist_dataset/Mixed/Digital_Camera/(C.S)E-night/사진9.jpg수정.jpg,char_data/O/사진9.jpg수정.jpg_2.jpg,2244,480,680,44,169,213,252,303,False,25
O,35,kaist_dataset/Mixed/Digital_Camera/(C.S)F-others/097.jpg,char_data/O/097.jpg_2.jpg,385,480,640,11,312,323,165,200,False,25
O,67,kaist_dataset/Mixed/Digital_Camera/(C.S)F-others/58.JPG,char_data/O/58.JPG_4.jpg,3015,764,499,45,61,106,166,233,False,25
O,58,kaist_dataset/Mixed/Digital_Camera/(C.S)F-others/58.JPG,char_data/O/58.JPG_5.jpg,2610,764,499,45,166,211,179,237,False,25
O,112,kaist_dataset/Mixed/Digital_Camera/(C.S)F-others/DSC02504.JPG,char_data/O/DSC02504.JPG_2.jpg,11536,480,640,103,231,334,187,299,False,25
O,39,kaist_dataset/Mixed/Mobile_Phone/(C.M)C-bookCover/P090831062.jpg,char_data/O/P090831062.jpg_2.jpg,1443,480,640,37,54,91,307,346,False,25
O,56,kaist_dataset/Mixed/Mobile_Phone/(C.M)C-bookCover/P090903092.jpg,char_data/O/P090903092.jpg_2.jpg,2296,480,640,41,487,528,202,258,False,25
n,79,kaist_dataset/English/Digital_Camera/(E.S)A-shadow/DSC03077.JPG,char_data/n/DSC03077.JPG_2.jpg,6557,480,640,83,348,431,353,432,True,40
n,55,kaist_dataset/English/Digital_Camera/(E.S)A-shadow/DSC03079.JPG,char_data/n/DSC03079.JPG_2.jpg,1265,480,640,23,304,327,334,389,True,40
n,53,kaist_dataset/English/Digital_Camera/(E.S)A-shadow/DSC03084.JPG,char_data/n/DSC03084.JPG_4.jpg,1696,480,640,32,238,270,372,425,True,40
n,57,kaist_dataset/English/Digital_Camera/(E.S)A-shadow/DSC03084.JPG,char_data/n/DSC03084.JPG_5.jpg,1653,480,640,29,519,548,369,426,True,40
n,54,kaist_dataset/English/Digital_Camera/(E.S)A-shadow/IMG_2647.JPG,char_data/n/IMG_2647.JPG_2.jpg,2376,480,640,44,400,444,186,240,True,40
n,46,kaist_dataset/English/Digital_Camera/(E.S)A-shadow/P090912074.jpg,char_data/n/P090912074.jpg_2.jpg,1610,480,640,35,573,608,90,136,True,40
n,83,kaist_dataset/English/Digital_Camera/(E.S)B-light/DSC02587.JPG,char_data/n/DSC02587.JPG_2.jpg,4897,480,640,59,540,599,342,425,True,40
n,80,kaist_dataset/English/Digital_Camera/(E.S)B-light/DSC02980.JPG,char_data/n/DSC02980.JPG_2.jpg,5920,480,640,74,440,514,180,260,True,40
n,91,kaist_dataset/English/Digital_Camera/(E.S)B-light/크기변환_%B0%A3%C6%C7_ktimt007.jpg,char_data/n/크기변환_%B0%A3%C6%C7_ktimt007.jpg_2.jpg,5005,480,640,55,202,257,208,299,True,40
n,55,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/001.jpg,char_data/n/001.jpg_10.jpg,2860,257,470,52,154,206,100,155,True,40
n,56,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/033.jpg,char_data/n/033.jpg_2.jpg,2912,232,354,52,227,279,61,117,True,40
n,35,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/036.jpg,char_data/n/036.jpg_2.jpg,1050,197,354,30,83,113,75,110,True,40
n,62,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/056.JPG,char_data/n/056.JPG_4.jpg,3534,480,640,57,206,263,176,238,True,40
n,61,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/056.JPG,char_data/n/056.JPG_5.jpg,3233,480,640,53,418,471,178,239,True,40
n,33,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/077.JPG,char_data/n/077.JPG_2.jpg,1320,480,640,40,324,364,209,242,True,40
n,61,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/109.jpg,char_data/n/109.jpg_2.jpg,2074,480,640,34,376,410,182,243,True,40
n,50,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/138.JPG,char_data/n/138.JPG_2.jpg,1750,480,640,35,310,345,258,308,True,40
n,160,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/2007-12-08-day-015.jpg,char_data/n/2007-12-08-day-015.jpg_6.jpg,35520,1200,1600,222,832,1054,500,660,True,40
n,39,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/2007-12-08-day-015.jpg,char_data/n/2007-12-08-day-015.jpg_7.jpg,1209,1200,1600,31,868,899,820,859,True,40
n,37,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/2007-12-08-day-015.jpg,char_data/n/2007-12-08-day-015.jpg_8.jpg,1147,1200,1600,31,974,1005,827,864,True,40
n,86,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/2007-12-08-day-111.jpg,char_data/n/2007-12-08-day-111.jpg_2.jpg,5848,1200,1600,68,1030,1098,501,587,True,40
n,118,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/2007-12-09-day-exterior-056.jpg,char_data/n/2007-12-09-day-exterior-056.jpg_2.jpg,10384,1200,1600,88,955,1043,507,625,True,40
n,78,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/7.jpg,char_data/n/7.jpg_2.jpg,4368,574,680,56,393,449,264,342,True,40
n,133,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02354.JPG,char_data/n/DSC02354.JPG_2.jpg,12369,480,640,93,336,429,188,321,True,40
n,34,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02355.JPG,char_data/n/DSC02355.JPG_6.jpg,918,480,640,27,160,187,305,339,True,40
n,84,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02355.JPG,char_data/n/DSC02355.JPG_7.jpg,5628,480,640,67,458,525,286,370,True,40
n,87,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02355.JPG,char_data/n/DSC02355.JPG_8.jpg,6873,480,640,79,527,606,284,371,True,40
n,116,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02415.JPG,char_data/n/DSC02415.JPG_2.jpg,12644,480,640,109,518,627,83,199,True,40
n,40,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02480.JPG,char_data/n/DSC02480.JPG_2.jpg,1280,480,640,32,332,364,403,443,True,40
n,74,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02491.JPG,char_data/n/DSC02491.JPG_6.jpg,3700,480,640,50,199,249,231,305,True,40
n,66,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02491.JPG,char_data/n/DSC02491.JPG_7.jpg,3366,480,640,51,259,310,143,209,True,40
n,64,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02491.JPG,char_data/n/DSC02491.JPG_8.jpg,3328,480,640,52,383,435,62,126,True,40
n,35,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02500.JPG,char_data/n/DSC02500.JPG_16.jpg,1155,480,640,33,428,461,303,338,True,40
n,69,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02524.JPG,char_data/n/DSC02524.JPG_2.jpg,3726,480,640,54,160,214,330,399,True,40
n,38,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02868.JPG,char_data/n/DSC02868.JPG_2.jpg,494,480,640,13,323,336,403,441,True,40
n,38,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02918.JPG,char_data/n/DSC02918.JPG_6.jpg,1178,480,640,31,157,188,233,271,True,40
n,31,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor1/DSC02918.JPG,char_data/n/DSC02918.JPG_7.jpg,1178,480,640,38,519,557,229,260,True,40
n,47,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC02998.JPG,char_data/n/DSC02998.JPG_2.jpg,1645,480,640,35,352,387,423,470,True,40
n,52,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03000.JPG,char_data/n/DSC03000.JPG_4.jpg,1976,480,640,38,191,229,291,343,True,40
n,50,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03000.JPG,char_data/n/DSC03000.JPG_5.jpg,2000,480,640,40,227,267,290,340,True,40
n,51,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03001.JPG,char_data/n/DSC03001.JPG_2.jpg,2193,480,640,43,164,207,200,251,True,40
n,39,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03165.JPG,char_data/n/DSC03165.JPG_4.jpg,1365,480,640,35,276,311,245,284,True,40
n,38,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03165.JPG,char_data/n/DSC03165.JPG_5.jpg,1596,480,640,42,387,429,246,284,True,40
n,45,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03170.JPG,char_data/n/DSC03170.JPG_2.jpg,1710,480,640,38,409,447,316,361,True,40
n,46,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03201.JPG,char_data/n/DSC03201.JPG_2.jpg,1840,480,640,40,195,235,140,186,True,40
n,41,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03203.JPG,char_data/n/DSC03203.JPG_4.jpg,1189,480,640,29,149,178,376,417,True,40
n,36,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03225.JPG,char_data/n/DSC03225.JPG_4.jpg,864,480,640,24,333,357,82,118,True,40
n,32,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03225.JPG,char_data/n/DSC03225.JPG_5.jpg,800,480,640,25,504,529,91,123,True,40
n,61,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03229.JPG,char_data/n/DSC03229.JPG_2.jpg,2989,480,640,49,397,446,163,224,True,40
n,47,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03262.JPG,char_data/n/DSC03262.JPG_4.jpg,1457,480,640,31,54,85,129,176,True,40
n,47,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03262.JPG,char_data/n/DSC03262.JPG_5.jpg,1410,480,640,30,314,344,147,194,True,40
n,68,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03281.JPG,char_data/n/DSC03281.JPG_4.jpg,3672,480,640,54,268,322,237,305,True,40
n,98,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03281.JPG,char_data/n/DSC03281.JPG_5.jpg,6370,480,640,65,511,576,207,305,True,40
n,46,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03290.JPG,char_data/n/DSC03290.JPG_4.jpg,1288,480,640,28,255,283,413,459,True,40
n,46,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03290.JPG,char_data/n/DSC03290.JPG_5.jpg,1426,480,640,31,283,314,313,359,True,40
n,65,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03412.JPG,char_data/n/DSC03412.JPG_4.jpg,3055,480,640,47,205,252,148,213,True,40
n,37,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03440.JPG,char_data/n/DSC03440.JPG_2.jpg,1258,480,640,34,245,279,35,72,True,40
n,112,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03663.JPG,char_data/n/DSC03663.JPG_2.jpg,8848,480,640,79,531,610,177,289,True,40
n,60,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03761.JPG,char_data/n/DSC03761.JPG_2.jpg,3240,480,640,54,269,323,351,411,True,40
n,53,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03765.JPG,char_data/n/DSC03765.JPG_2.jpg,2067,480,640,39,256,295,90,143,True,40
n,106,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03786.JPG,char_data/n/DSC03786.JPG_6.jpg,9752,480,640,92,205,297,52,158,True,40
n,100,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03786.JPG,char_data/n/DSC03786.JPG_7.jpg,8900,480,640,89,295,384,50,150,True,40
n,113,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03786.JPG,char_data/n/DSC03786.JPG_8.jpg,10396,480,640,92,171,263,188,301,True,40
n,40,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03865.JPG,char_data/n/DSC03865.JPG_4.jpg,1080,480,640,27,217,244,103,143,True,40
n,38,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC03865.JPG,char_data/n/DSC03865.JPG_5.jpg,1064,480,640,28,150,178,61,99,True,40
n,51,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04035.JPG,char_data/n/DSC04035.JPG_4.jpg,1683,480,640,33,159,192,193,244,True,40
n,43,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04035.JPG,char_data/n/DSC04035.JPG_5.jpg,1462,480,640,34,396,430,200,243,True,40
n,53,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04047.JPG,char_data/n/DSC04047.JPG_2.jpg,3127,480,640,59,241,300,234,287,True,40
n,52,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04052.JPG,char_data/n/DSC04052.JPG_2.jpg,1820,480,640,35,345,380,173,225,True,40
n,40,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04064.JPG,char_data/n/DSC04064.JPG_4.jpg,1240,480,640,31,157,188,133,173,True,40
n,46,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04064.JPG,char_data/n/DSC04064.JPG_5.jpg,1380,480,640,30,213,243,131,177,True,40
n,40,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04079.JPG,char_data/n/DSC04079.JPG_8.jpg,1040,480,640,26,144,170,198,238,True,40
n,98,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04397.JPG,char_data/n/DSC04397.JPG_2.jpg,6958,480,640,71,199,270,217,315,True,40
n,99,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04430.JPG,char_data/n/DSC04430.JPG_2.jpg,9801,480,640,99,261,360,298,397,True,40
n,106,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04431.JPG,char_data/n/DSC04431.JPG_2.jpg,9646,480,640,91,289,380,284,390,True,40
n,21,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04437.JPG,char_data/n/DSC04437.JPG_18.jpg,315,480,640,15,365,380,82,103,True,40
n,65,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04437.JPG,char_data/n/DSC04437.JPG_19.jpg,3185,480,640,49,166,215,118,183,True,40
n,64,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/DSC04437.JPG,char_data/n/DSC04437.JPG_20.jpg,2880,480,640,45,215,260,118,182,True,40
n,101,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor2/P1010060.JPG,char_data/n/P1010060.JPG_2.jpg,11413,480,640,113,342,455,133,234,True,40
n,24,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor3/P1010123.JPG,char_data/n/P1010123.JPG_8.jpg,312,480,640,13,542,555,71,95,True,40
n,25,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor3/P1010123.JPG,char_data/n/P1010123.JPG_9.jpg,400,480,640,16,561,577,136,161,True,40
n,23,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor3/P1010123.JPG,char_data/n/P1010123.JPG_10.jpg,322,480,640,14,50,64,75,98,True,40
n,25,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor3/P1010123.JPG,char_data/n/P1010123.JPG_11.jpg,525,480,640,21,58,79,145,170,True,40
n,50,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor3/크기변환_%B0%A3%C6%C71_fabdent.jpg,char_data/n/크기변환_%B0%A3%C6%C71_fabdent.jpg_2.jpg,2450,480,640,49,485,534,247,297,True,40
n,19,kaist_dataset/English/Digital_Camera/(E.S)C-outdoor3/크기변환_P1010076.JPG,char_data/n/크기변환_P1010076.JPG_5.jpg,247,480,640,13,208,221,106,125,True,40
n,29,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/080119-0009.jpg,char_data/n/080119-0009.jpg_13.jpg,870,1200,1600,30,861,891,692,721,True,40
n,23,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/080119-0009.jpg,char_data/n/080119-0009.jpg_14.jpg,621,1200,1600,27,1109,1136,700,723,True,40
n,34,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/080119-0009.jpg,char_data/n/080119-0009.jpg_15.jpg,544,1200,1600,16,632,648,1033,1067,True,40
n,35,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/080119-0009.jpg,char_data/n/080119-0009.jpg_16.jpg,700,1200,1600,20,837,857,1079,1114,True,40
n,42,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/080119-0009.jpg,char_data/n/080119-0009.jpg_17.jpg,798,1200,1600,19,909,928,1085,1127,True,40
n,57,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03074.JPG,char_data/n/DSC03074.JPG_6.jpg,1197,480,640,21,164,185,266,323,True,40
n,68,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03074.JPG,char_data/n/DSC03074.JPG_7.jpg,1360,480,640,20,333,353,259,327,True,40
n,57,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03074.JPG,char_data/n/DSC03074.JPG_8.jpg,1140,480,640,20,475,495,261,318,True,40
n,63,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03076.JPG,char_data/n/DSC03076.JPG_2.jpg,2205,480,640,35,287,322,298,361,True,40
n,47,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03078.JPG,char_data/n/DSC03078.JPG_2.jpg,1927,480,640,41,444,485,314,361,True,40
n,52,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03085.JPG,char_data/n/DSC03085.JPG_2.jpg,1456,480,640,28,140,168,378,430,True,40
n,58,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03087.JPG,char_data/n/DSC03087.JPG_2.jpg,2320,480,640,40,301,341,372,430,True,40
n,33,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03090.JPG,char_data/n/DSC03090.JPG_2.jpg,693,480,640,21,373,394,247,280,True,40
n,58,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03136.JPG,char_data/n/DSC03136.JPG_2.jpg,1914,480,640,33,327,360,260,318,True,40
n,32,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03142.JPG,char_data/n/DSC03142.JPG_4.jpg,992,480,640,31,375,406,433,465,True,40
n,32,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03142.JPG,char_data/n/DSC03142.JPG_5.jpg,736,480,640,23,418,441,370,402,True,40
n,29,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03144.JPG,char_data/n/DSC03144.JPG_10.jpg,696,480,640,24,184,208,242,271,True,40
n,34,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03144.JPG,char_data/n/DSC03144.JPG_11.jpg,816,480,640,24,325,349,239,273,True,40
n,33,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03144.JPG,char_data/n/DSC03144.JPG_12.jpg,726,480,640,22,181,203,290,323,True,40
n,30,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03144.JPG,char_data/n/DSC03144.JPG_13.jpg,750,480,640,25,322,347,292,322,True,40
n,31,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03144.JPG,char_data/n/DSC03144.JPG_14.jpg,744,480,640,24,368,392,290,321,True,40
n,29,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03145.JPG,char_data/n/DSC03145.JPG_2.jpg,667,480,640,23,260,283,181,210,True,40
n,30,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03146.JPG,char_data/n/DSC03146.JPG_6.jpg,750,480,640,25,399,424,237,267,True,40
n,32,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03146.JPG,char_data/n/DSC03146.JPG_7.jpg,768,480,640,24,356,380,177,209,True,40
n,33,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03146.JPG,char_data/n/DSC03146.JPG_8.jpg,858,480,640,26,460,486,183,216,True,40
n,33,kaist_dataset/English/Digital_Camera/(E.S)D-indoor/DSC03147.JPG,char_data/n/DSC03147.JPG_10.jpg,792,480,640,24,234,258,299,332,True,40
